,STATION,STATION_NAME,LATITUDE,LONGITUDE,DATETIME,HOURLYPrecip
16375,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-06 01:51:00,0.02
16376,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-06 02:51:00,0.02
16377,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-06 03:10:00,0.01
16378,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-06 03:51:00,0.05
16379,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-06 04:00:00,0.0
16380,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-06 04:51:00,0.05
16381,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-06 05:51:00,0.05
16382,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-06 06:49:00,0.0
16383,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-06 06:51:00,0.05
16384,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-06 07:00:00,0.0
16385,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-06 07:05:00,0.05
16386,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-06 07:49:00,0.0
16387,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-06 07:51:00,0.05
16388,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-06 08:51:00,0.05
16389,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-06 09:51:00,0.0
16390,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-06 10:00:00,0.0
16391,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-06 10:51:00,0.0
16392,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-06 11:51:00,0.0
16393,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-06 12:51:00,0.0
16394,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-06 13:00:00,0.0
16395,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-06 13:51:00,0.0
16396,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-06 14:51:00,0.0
16397,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-06 15:51:00,0.0
16398,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-06 16:00:00,0.0
16399,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-06 16:51:00,0.0
16400,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-06 17:51:00,0.0
16401,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-06 18:51:00,0.0
16402,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-06 19:00:00,0.0
16403,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-06 19:51:00,0.0
16404,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-06 20:51:00,0.0
